Timestamp (HH-MM-SS),Time (s),J-2 (center) Thermocouple (°C),TSic AIN0 (°C)
18-01-38,1929.2,18.035455322265626,18.014802157878876
18-01-39,1930.2,18.035406494140624,18.015095472335815
18-01-40,1931.3,18.03040771484375,18.015579044818878
18-01-41,1932.3,18.027862548828125,18.015579044818878
18-01-42,1933.3,18.025323486328126,18.015475153923035
18-01-43,1934.3,18.02508544921875,18.016891658306122
18-01-44,1935.3,18.0285888671875,18.0169438123703
18-01-45,1936.3,18.0285888671875,18.01158905029297
18-01-46,1937.4,18.022308349609375,18.003574013710022
18-01-47,1938.4,18.017413330078124,18.002935230731964
18-01-48,1939.4,18.015264892578124,18.003280699253082
18-01-49,1940.4,18.013922119140624,17.99393594264984
18-01-50,1941.4,18.006964111328124,17.99780535697937
18-01-51,1942.5,18.012908935546875,18.005630135536194
18-01-52,1943.5,18.01732177734375,18.007132589817047
18-01-53,1944.5,18.016302490234374,18.006389915943146
18-01-54,1945.5,18.013330078125,18.008808195590973
18-01-55,1946.5,18.01549072265625,18.01034528017044
18-01-56,1947.5,18.011846923828124,18.010120809078217
18-01-57,1948.6,18.012371826171876,18.008047997951508
18-01-58,1949.6,18.01529541015625,18.00799584388733
18-01-59,1950.6,18.017669677734375,18.007581114768982
18-02-00,1951.6,18.02001953125,18.008133947849274
18-02-01,1952.6,18.01412353515625,18.002243876457214
18-02-02,1953.7,18.007220458984374,18.004023373126984
18-02-03,1954.7,18.001324462890626,17.997425258159637
18-02-04,1955.7,17.997174072265626,17.997528731822968
18-02-05,1956.7,17.99755859375,17.989773213863373
18-02-06,1957.7,18.000335693359375,17.989703953266144
18-02-07,1958.8,18.00474853515625,17.980549037456512
18-02-08,1959.8,18.010308837890626,17.979944467544556
18-02-09,1960.8,18.013714599609376,17.980100095272064
18-02-10,1961.8,18.01265869140625,17.979495525360107
18-02-11,1962.8,18.010308837890626,17.978752851486206
18-02-12,1963.9,18.010406494140625,17.980825662612915
18-02-13,1964.9,18.015252685546876,17.982449531555176
18-02-14,1965.9,18.01016845703125,17.9814994931221
18-02-15,1966.9,18.003515625,17.981343865394592
18-02-16,1967.9,18.00469970703125,17.983105838298798
18-02-17,1968.9,18.006805419921875,17.982363164424896
18-02-18,1970.0,18.002679443359376,17.981551229953766
18-02-19,1971.0,18.001287841796874,17.98248416185379
18-02-21,1972.0,18.0056396484375,17.983088731765747
18-02-22,1973.0,18.0065185546875,17.98094666004181
18-02-23,1974.0,17.997650146484375,17.980186462402344
18-02-24,1975.1,17.990264892578125,17.980376303195953
18-02-25,1976.1,17.985040283203126,17.979564368724823
18-02-26,1977.1,17.982940673828125,17.980497300624847
18-02-27,1978.1,17.98060302734375,17.975021958351135
18-02-28,1979.1,17.98809814453125,17.97431391477585
18-02-29,1980.2,17.991455078125,17.974158704280853
18-02-30,1981.2,18.00147705078125,17.973416030406952
18-02-31,1982.2,17.999609375,17.973467767238617
18-02-32,1983.2,18.002154541015624,17.9802907705307
18-02-33,1984.2,18.004248046875,17.976870715618134
18-02-34,1985.3,18.000750732421874,17.969615876674652
18-02-35,1986.3,17.988134765625,17.963103711605072
18-02-36,1987.3,17.989862060546876,17.962585508823395
18-02-37,1988.3,17.98597412109375,17.95531314611435
18-02-38,1989.3,17.9794189453125,17.954104006290436
18-02-39,1990.3,17.97850341796875,17.95505404472351
18-02-40,1991.4,17.98680419921875,17.956816017627716
18-02-41,1992.4,17.98814697265625,17.95016574859619
18-02-42,1993.4,17.988037109375,17.950096905231476
18-02-43,1994.4,17.978961181640624,17.947626888751984
18-02-44,1995.4,17.974566650390624,17.94767862558365
18-02-45,1996.5,17.966650390625,17.946901321411133
18-02-46,1997.5,17.957855224609375,17.9465212225914
18-02-47,1998.5,17.953265380859374,17.945225715637207
18-02-48,1999.5,17.94947509765625,17.947056531906128
18-02-49,2000.5,17.947637939453124,17.9476957321167
18-02-50,2001.5,17.947589111328124,17.946849167346954
18-02-51,2002.6,17.947509765625,17.946003019809723
18-02-52,2003.6,17.944189453125,17.948058307170868
18-02-53,2004.6,17.949609375,17.947402000427246
18-02-54,2005.6,17.946710205078126,17.939698219299316
18-02-55,2006.6,17.93641357421875,17.9396293759346
18-02-56,2007.6,17.937835693359375,17.94099372625351
18-02-57,2008.7,17.9340576171875,17.939664006233215
18-02-58,2009.7,17.924609375,17.939094066619873
18-02-59,2010.7,17.9255859375,17.939094066619873
18-03-00,2011.7,17.923175048828124,17.93237453699112
18-03-01,2012.7,17.9145263671875,17.92366898059845
18-03-02,2013.8,17.910919189453125,17.916552245616913
18-03-03,2014.8,17.90770263671875,17.910178184509277
18-03-04,2015.8,17.90799560546875,17.91057538986206
18-03-05,2016.8,17.90386962890625,17.909435510635376
18-03-06,2017.8,17.9068603515625,17.90955650806427
18-03-07,2018.9,17.911029052734374,17.910022974014282
18-03-08,2019.9,17.911175537109376,17.910403072834015
18-03-09,2020.9,17.900762939453124,17.915757834911346
18-03-10,2021.9,17.90435791015625,17.917571544647217
18-03-11,2022.9,17.897979736328125,17.91878068447113
18-03-12,2023.9,17.89046630859375,17.916828870773315
18-03-13,2025.0,17.8953125,17.91523963212967
18-03-14,2026.0,17.895892333984374,17.90947014093399
18-03-16,2027.0,17.89493408203125,17.908762097358704
18-03-17,2028.0,17.89080810546875,17.908883094787598
18-03-18,2029.0,17.892724609375,17.911421954631805
18-03-19,2030.0,17.880731201171876,17.912665724754333
18-03-20,2031.1,17.88096923828125,17.91218215227127
18-03-21,2032.1,17.873681640625,17.912959456443787
18-03-22,2033.1,17.874884033203124,17.912838459014893
18-03-23,2034.1,17.873193359375,17.91333955526352
18-03-24,2035.1,17.88079833984375,17.914652168750763
18-03-25,2036.2,17.885211181640624,17.908122897148132
18-03-26,2037.2,17.89422607421875,17.90793263912201
18-03-27,2038.2,17.89278564453125,17.908329844474792
18-03-28,2039.2,17.893695068359374,17.89988338947296
18-03-29,2040.3,17.890020751953124,17.89026242494583
18-03-30,2041.3,17.877264404296874,17.89117783308029
18-03-31,2042.3,17.86810302734375,17.89152330160141
18-03-32,2043.3,17.87374267578125,17.89116072654724
18-03-33,2044.3,17.87257080078125,17.89903724193573
18-03-34,2045.3,17.8735107421875,17.906672179698944
18-03-35,2046.4,17.88228759765625,17.904944837093353
18-03-36,2047.4,17.893035888671875,17.90470325946808
18-03-37,2048.4,17.888189697265624,17.89603191614151
18-03-38,2049.4,17.890850830078126,17.88860434293747
18-03-39,2050.4,17.8869873046875,17.88381952047348
18-03-40,2051.5,17.87626953125,17.884510457515717
18-03-41,2052.5,17.86739501953125,17.877082884311676
18-03-42,2053.5,17.866583251953124,17.878585755825043
18-03-43,2054.5,17.855145263671876,17.877877712249756
18-03-44,2055.5,17.852777099609376,17.875494062900543
18-03-45,2056.5,17.863134765625,17.87601226568222
18-03-46,2057.6,17.85498046875,17.87673783302307
18-03-47,2058.6,17.852099609375,17.876945197582245
18-03-48,2059.6,17.860015869140625,17.877687871456146
18-03-49,2060.6,17.86142578125,17.87789523601532
18-03-50,2061.6,17.854107666015626,17.877394556999207
18-03-51,2062.7,17.862359619140626,17.877826392650604
18-03-52,2063.7,17.866009521484376,17.875839948654175
18-03-53,2064.7,17.861981201171876,17.875131905078888
18-03-54,2065.7,17.862249755859374,17.874388813972473
18-03-55,2066.7,17.8597412109375,17.87582242488861
18-03-56,2067.8,17.86451416015625,17.87483775615692
18-03-57,2068.8,17.862469482421876,17.877946972846985
18-03-58,2069.8,17.858343505859374,17.877774238586426
18-03-59,2070.8,17.862945556640625,17.87996804714203
18-04-00,2071.9,17.867181396484376,17.87744629383087
18-04-01,2072.9,17.86063232421875,17.878171861171722
18-04-02,2073.9,17.85655517578125,17.870744287967682
18-04-03,2074.9,17.86031494140625,17.869241416454315
18-04-04,2075.9,17.86282958984375,17.86934530735016
18-04-05,2076.9,17.8626708984375,17.8692067861557
18-04-06,2077.9,17.8666015625,17.863247454166412
18-04-07,2079.0,17.870819091796875,17.869431257247925
18-04-08,2080.0,17.869140625,17.868360221385956
18-04-10,2081.0,17.867608642578126,17.86022460460663
18-04-11,2082.0,17.85860595703125,17.852382719516754
18-04-12,2083.0,17.85045166015625,17.849912703037262
18-04-13,2084.1,17.84796142578125,17.850379168987274
18-04-14,2085.1,17.85146484375,17.854576528072357
18-04-15,2086.1,17.844793701171874,17.855681777000427
18-04-16,2087.1,17.853143310546876,17.857564747333527
18-04-17,2088.1,17.853961181640624,17.85911935567856
18-04-18,2089.2,17.8583251953125,17.85041379928589
18-04-19,2090.2,17.847869873046875,17.841397404670715
18-04-20,2091.2,17.843701171875,17.841103672981262
18-04-21,2092.2,17.84185791015625,17.840965151786804
18-04-22,2093.2,17.842333984375,17.840999364852905
18-04-23,2094.3,17.839361572265624,17.842933654785156
18-04-24,2095.3,17.847564697265625,17.845455408096313
18-04-25,2096.3,17.842620849609375,17.846578180789948
18-04-26,2097.3,17.84110107421875,17.846543967723846
18-04-27,2098.3,17.84326171875,17.845974028110504
18-04-28,2099.4,17.84259033203125,17.84573245048523
18-04-29,2100.4,17.841961669921876,17.8444886803627
18-04-30,2101.4,17.854241943359376,17.842986226081848
18-04-31,2102.4,17.85504150390625,17.84390163421631
18-04-32,2103.4,17.857421875,17.843746423721313
18-04-33,2104.5,17.858428955078125,17.843037962913513
18-04-34,2105.5,17.8631103515625,17.842295289039612
18-04-35,2106.5,17.86544189453125,17.842692494392395
18-04-36,2107.5,17.871435546875,17.832898378372192
18-04-37,2108.5,17.87603759765625,17.831827342510223
18-04-38,2109.6,17.871270751953126,17.832138180732727
18-04-39,2110.6,17.86400146484375,17.83179271221161
18-04-40,2111.6,17.85950927734375,17.83179271221161
18-04-41,2112.6,17.858380126953126,17.839600384235382
18-04-42,2113.6,17.852435302734374,17.839514017105103
18-04-43,2114.7,17.852978515625,17.83908259868622
18-04-44,2115.7,17.862957763671876,17.83963543176651
18-04-45,2116.7,17.866461181640624,17.839531540870667
18-04-46,2117.7,17.86483154296875,17.833002269268036
18-04-47,2118.7,17.870172119140626,17.834625720977783
18-04-48,2119.7,17.86864013671875,17.827284514904022
18-04-49,2120.8,17.8637451171875,17.8209108710289
18-04-50,2121.8,17.866815185546876,17.822828471660614
18-04-51,2122.8,17.860003662109374,17.830722093582153
18-04-52,2123.8,17.853814697265626,17.822413742542267
18-04-53,2124.9,17.85972900390625,17.822672843933105
18-04-54,2125.9,17.858770751953124,17.822534322738647
18-04-55,2126.9,17.85450439453125,17.81204926967621
18-04-56,2127.9,17.863232421875,17.806003987789154
18-04-57,2128.9,17.8594970703125,17.80766248703003
18-04-58,2129.9,17.856793212890626,17.807455122470856
18-04-59,2130.9,17.8515625,17.80664360523224
18-05-00,2132.0,17.847015380859375,17.80835384130478
18-05-01,2133.0,17.836798095703124,17.806850969791412
18-05-03,2134.0,17.8478759765625,17.807058334350586
18-05-04,2135.0,17.843927001953126,17.80816400051117
18-05-05,2136.0,17.842584228515626,17.809856712818146
18-05-06,2137.0,17.83935546875,17.80999481678009
18-05-07,2138.1,17.84564208984375,17.810288548469543
18-05-08,2139.1,17.832452392578126,17.80990844964981
18-05-09,2140.1,17.83206787109375,17.808232843875885
18-05-10,2141.1,17.83775634765625,17.809320986270905
18-05-11,2142.1,17.836541748046876,17.809649348258972
18-05-12,2143.2,17.83287353515625,17.80220466852188
18-05-13,2144.2,17.834674072265624,17.797178268432617
18-05-14,2145.2,17.831988525390624,17.797333478927612
18-05-15,2146.2,17.828009033203124,17.79503619670868
18-05-16,2147.3,17.8293701171875,17.78817856311798
18-05-17,2148.3,17.826971435546874,17.79622781276703
18-05-18,2149.3,17.8195556640625,17.800390541553497
18-05-19,2150.3,17.810345458984376,17.792566180229187
18-05-20,2151.3,17.802447509765624,17.785570442676544
18-05-21,2152.3,17.798590087890624,17.785000503063202
18-05-22,2153.3,17.7923583984375,17.778056502342224
18-05-23,2154.4,17.78631591796875,17.772010803222656
18-05-24,2155.4,17.78475341796875,17.78211534023285
18-05-25,2156.4,17.7829345703125,17.78890371322632
18-05-26,2157.4,17.7776611328125,17.788955450057983
18-05-27,2158.4,17.774493408203124,17.790216326713562
18-05-28,2159.5,17.77313232421875,17.790872633457184
18-05-29,2160.5,17.76876220703125,17.782477915287018
18-05-30,2161.5,17.76046142578125,17.775827646255493
18-05-31,2162.5,17.763916015625,17.774324774742126
18-05-32,2163.5,17.76329345703125,17.773858726024628
18-05-33,2164.6,17.764251708984375,17.771129608154297
18-05-34,2165.6,17.76219482421875,17.771060347557068
18-05-35,2166.6,17.75538330078125,17.77233874797821
18-05-36,2167.6,17.74832763671875,17.773444414138794
18-05-37,2168.6,17.746087646484376,17.772753477096558
18-05-38,2169.7,17.743658447265624,17.775430858135223
18-05-39,2170.7,17.74447021484375,17.776726365089417
18-05-40,2171.7,17.756781005859374,17.7747745513916
18-05-41,2172.7,17.753924560546874,17.77432519197464
18-05-42,2173.7,17.74884033203125,17.773772358894348
18-05-43,2174.8,17.747161865234375,17.77297794818878
18-05-44,2175.8,17.74620361328125,17.771993696689606
18-05-45,2176.8,17.729095458984375,17.77347904443741
18-05-46,2177.8,17.727655029296876,17.773997247219086
18-05-47,2178.8,17.72525634765625,17.765740633010864
18-05-48,2179.8,17.720654296875,17.766569674015045
18-05-49,2180.9,17.71849365234375,17.76698398590088
18-05-50,2181.9,17.72799072265625,17.75974667072296
18-05-51,2182.9,17.7163818359375,17.753666758537292
18-05-52,2183.9,17.712994384765626,17.755964040756226
18-05-53,2184.9,17.704791259765624,17.754720270633698
18-05-54,2186.0,17.697503662109376,17.7535457611084
18-05-55,2187.0,17.690130615234374,17.760213136672974
18-05-57,2188.0,17.694110107421874,17.76734697818756
18-05-58,2189.0,17.695068359375,17.772459745407104
18-05-59,2190.0,17.7018310546875,17.772580742836
18-06-00,2191.0,17.70628662109375,17.76561963558197
18-06-01,2192.1,17.7035888671875,17.75710391998291
18-06-02,2193.1,17.706658935546876,17.748536467552185
18-06-03,2194.1,17.70626220703125,17.742283821105957
18-06-04,2195.1,17.705303955078126,17.734648883342743
18-06-05,2196.1,17.7030029296875,17.743008971214294
18-06-06,2197.1,17.706744384765624,17.744010746479034
18-06-07,2198.2,17.70784912109375,17.745340883731842
18-06-08,2199.2,17.709478759765624,17.751541793346405
18-06-09,2200.2,17.712994384765626,17.76016139984131
18-06-10,2201.2,17.7148681640625,17.75273424386978
18-06-11,2202.2,17.7176025390625,17.752785980701447
18-06-12,2203.3,17.718658447265625,17.75302755832672
18-06-13,2204.3,17.715972900390625,17.746256709098816
18-06-14,2205.3,17.720562744140626,17.73813819885254
18-06-15,2206.3,17.7247802734375,17.738397300243378
18-06-16,2207.3,17.7274658203125,17.738708555698395
18-06-17,2208.4,17.7219970703125,17.73948585987091
18-06-18,2209.4,17.72052001953125,17.741955876350403
18-06-19,2210.4,17.714794921875,17.741593301296234
18-06-20,2211.4,17.705987548828126,17.741057574748993
18-06-21,2212.4,17.701190185546874,17.741679251194
18-06-22,2213.5,17.699188232421875,17.7409365773201
18-06-23,2214.5,17.702056884765625,17.739209234714508
18-06-24,2215.5,17.69866943359375,17.741316258907318
18-06-25,2216.5,17.696539306640624,17.740452587604523
18-06-26,2217.5,17.679620361328126,17.739312708377838
18-06-27,2218.6,17.685125732421874,17.7367045879364
18-06-28,2219.6,17.68804931640625,17.736739218235016
18-06-29,2220.6,17.681585693359374,17.736186802387238
18-06-30,2221.6,17.683282470703126,17.736981630325317
18-06-31,2222.6,17.694317626953126,17.737499833106995
18-06-32,2223.7,17.688140869140625,17.73936527967453
18-06-33,2224.7,17.676690673828126,17.733526945114136
18-06-34,2225.7,17.672564697265624,17.72489023208618
18-06-35,2226.7,17.668963623046874,17.724130034446716
18-06-36,2227.7,17.66925048828125,17.724734604358673
18-06-37,2228.7,17.665704345703126,17.72461360692978
18-06-38,2229.8,17.6660888671875,17.72941553592682
18-06-39,2230.8,17.66541748046875,17.73105651140213
18-06-40,2231.8,17.661773681640625,17.734562933444977
18-06-41,2232.8,17.6441650390625,17.734545409679413
18-06-42,2233.8,17.63927001953125,17.729017913341522
18-06-43,2234.9,17.63529052734375,17.72392225265503
18-06-44,2235.9,17.63658447265625,17.730883359909058
18-06-45,2236.9,17.64085693359375,17.72029483318329
18-06-46,2237.9,17.65184326171875,17.714370131492615
18-06-47,2238.9,17.65107421875,17.712660312652588
18-06-48,2239.9,17.654571533203125,17.7116756439209
18-06-49,2241.0,17.656622314453124,17.70355713367462
18-06-50,2242.0,17.647027587890626,17.705146372318268
18-06-52,2243.0,17.64530029296875,17.71077734231949
18-06-53,2244.0,17.647222900390624,17.711053550243378
18-06-54,2245.0,17.640655517578125,17.711139917373657
18-06-55,2246.0,17.635821533203124,17.71160638332367
18-06-56,2247.1,17.64136962890625,17.711036443710327
18-06-57,2248.1,17.6406005859375,17.70379912853241
18-06-58,2249.1,17.635992431640624,17.704386591911316
18-06-59,2250.1,17.63402099609375,17.705077528953552
18-07-00,2251.1,17.6329833984375,17.704300224781036
18-07-01,2252.2,17.6229736328125,17.704317331314087
18-07-02,2253.2,17.6203857421875,17.704282701015472
18-07-03,2254.2,17.6205810546875,17.703436136245728
18-07-04,2255.2,17.622503662109374,17.70255535840988
18-07-05,2256.2,17.614044189453125,17.70265883207321
18-07-06,2257.2,17.61773681640625,17.69535267353058
18-07-07,2258.2,17.616058349609375,17.695231676101685
18-07-08,2259.3,17.62042236328125,17.689617812633514
18-07-09,2260.3,17.620660400390626,17.68206924200058
18-07-10,2261.3,17.625518798828125,17.67609280347824
18-07-11,2262.3,17.62662353515625,17.676490008831024
18-07-12,2263.3,17.624285888671874,17.670064628124237
18-07-13,2264.3,17.61900634765625,17.67661142349243
18-07-14,2265.4,17.615789794921874,17.67804503440857
18-07-15,2266.4,17.621435546875,17.67802792787552
18-07-16,2267.4,17.621624755859376,17.679271280765533
18-07-17,2268.4,17.62938232421875,17.68512672185898
18-07-18,2269.4,17.631842041015624,17.684383630752563
18-07-19,2270.5,17.63289794921875,17.68388295173645
18-07-20,2271.5,17.630657958984376,17.683468222618103
18-07-21,2272.5,17.6275390625,17.68324375152588
18-07-22,2273.5,17.61805419921875,17.67927086353302
18-07-23,2274.5,17.614300537109376,17.67110103368759
18-07-24,2275.5,17.609857177734376,17.672517120838165
18-07-25,2276.6,17.597705078125,17.67336368560791
18-07-26,2277.6,17.59906005859375,17.671481132507324
18-07-27,2278.6,17.597845458984374,17.66997867822647
18-07-28,2279.6,17.59482421875,17.670945823192596
18-07-29,2280.6,17.5868896484375,17.670203149318695
18-07-30,2281.7,17.586749267578124,17.669563949108124
18-07-31,2282.7,17.581317138671874,17.670652091503143
18-07-32,2283.7,17.57882080078125,17.664209187030792
18-07-33,2284.7,17.5781982421875,17.665055751800537
18-07-34,2285.7,17.583575439453124,17.663881242275238
18-07-35,2286.8,17.586212158203125,17.65664392709732
18-07-36,2287.8,17.5880859375,17.657230973243713
18-07-37,2288.8,17.594757080078125,17.66246473789215
18-07-38,2289.8,17.59134521484375,17.661462545394897
18-07-39,2290.9,17.585919189453126,17.66094434261322
18-07-40,2291.9,17.583441162109374,17.66802603006363
18-07-41,2292.9,17.578448486328124,17.667041778564453
18-07-42,2293.9,17.57691650390625,17.6681991815567
18-07-43,2294.9,17.579364013671874,17.668596804142
18-07-44,2295.9,17.58536376953125,17.669684946537018
18-07-45,2297.0,17.593072509765626,17.67123955488205
18-07-46,2298.0,17.596673583984376,17.664209187030792
18-07-48,2299.0,17.59326171875,17.664088189601898
18-07-49,2300.0,17.58438720703125,17.665469646453857
18-07-50,2301.0,17.584002685546874,17.66593611240387
18-07-51,2302.1,17.573492431640624,17.657437920570374
18-07-52,2303.1,17.566436767578125,17.65918278694153
18-07-53,2304.1,17.5626953125,17.650788068771362
18-07-54,2305.1,17.5654296875,17.64368885755539
18-07-55,2306.1,17.558953857421876,17.635570347309113
18-07-56,2307.1,17.564361572265625,17.636623859405518
18-07-57,2308.2,17.563116455078124,17.635276198387146
18-07-58,2309.2,17.563885498046876,17.63543140888214
18-07-59,2310.2,17.561151123046876,17.63379043340683
18-08-00,2311.2,17.566094970703126,17.63494783639908
18-08-01,2312.2,17.5557373046875,17.634965360164642
18-08-02,2313.3,17.557305908203126,17.635069251060486
18-08-03,2314.3,17.55902099609375,17.634412944316864
18-08-04,2315.3,17.555072021484374,17.633532166481018
18-08-05,2316.3,17.547393798828125,17.640493273735046
18-08-06,2317.3,17.55252685546875,17.639854073524475
18-08-07,2318.4,17.55377197265625,17.63935297727585
18-08-08,2319.4,17.54974365234375,17.641304790973663
18-08-09,2320.4,17.55550537109375,17.642237722873688
18-08-10,2321.4,17.561199951171876,17.63500040769577
18-08-11,2322.4,17.563897705078126,17.635052144527435
18-08-12,2323.4,17.561309814453125,17.63572597503662
18-08-13,2324.5,17.560601806640626,17.635674238204956
18-08-14,2325.5,17.5572998046875,17.63525950908661
18-08-15,2326.5,17.550115966796874,17.634965777397156
18-08-16,2327.5,17.550103759765626,17.636796593666077
18-08-17,2328.5,17.5489013671875,17.63620913028717
18-08-18,2329.6,17.552069091796874,17.636433601379395
18-08-19,2330.6,17.559832763671874,17.636433601379395
18-08-20,2331.6,17.565142822265624,17.635621666908264
18-08-21,2332.6,17.56328125,17.634101688861847
18-08-22,2333.6,17.56817626953125,17.63441252708435
18-08-23,2334.6,17.566015625,17.633877217769623
18-08-24,2335.7,17.56051025390625,17.636174499988556
18-08-25,2336.7,17.55740966796875,17.63783299922943
18-08-26,2337.7,17.553369140625,17.637936890125275
18-08-27,2338.7,17.544219970703125,17.638213515281677
18-08-28,2339.7,17.535968017578124,17.639025449752808
18-08-29,2340.8,17.535858154296875,17.638265669345856
18-08-30,2341.8,17.535089111328126,17.630095422267914
18-08-31,2342.8,17.53345947265625,17.630043268203735
18-08-32,2343.8,17.53824462890625,17.62328952550888
18-08-33,2344.8,17.546978759765626,17.614739179611206
18-08-34,2345.8,17.542529296875,17.6134090423584
18-08-35,2346.9,17.542291259765626,17.613650619983673
18-08-36,2347.9,17.5417724609375,17.613754510879517
18-08-37,2348.9,17.533001708984376,17.621337294578552
18-08-38,2349.9,17.526715087890626,17.62957638502121
18-08-39,2350.9,17.52230224609375,17.6313037276268
18-08-40,2352.0,17.51611328125,17.631787300109863
18-08-41,2353.0,17.51285400390625,17.625827968120575
18-08-43,2354.0,17.5178955078125,17.61824518442154
18-08-44,2355.0,17.5149169921875,17.618504285812378
18-08-45,2356.1,17.517938232421876,17.617398619651794
18-08-46,2357.1,17.51693115234375,17.625897228717804
18-08-47,2358.1,17.51827392578125,17.63047468662262
18-08-48,2359.1,17.50863037109375,17.636951804161072
18-08-49,2360.1,17.508489990234374,17.636813700199127
18-08-50,2361.2,17.5040283203125,17.629179179668427
18-08-51,2362.2,17.500872802734374,17.627192735671997
18-08-52,2363.2,17.50518798828125,17.628004670143127
18-08-53,2364.2,17.51492919921875,17.627624988555908
18-08-54,2365.2,17.511663818359374,17.61921316385269
18-08-55,2366.2,17.5182861328125,17.618228495121002
18-08-56,2367.3,17.522686767578126,17.611267387866974
18-08-57,2368.3,17.516790771484374,17.606102466583252
18-08-58,2369.3,17.513238525390626,17.600523233413696
18-08-59,2370.3,17.520965576171875,17.602405786514282
18-09-00,2371.3,17.515301513671876,17.60492753982544
18-09-01,2372.4,17.5148681640625,17.606412887573242
18-09-02,2373.4,17.51337890625,17.603355824947357
18-09-03,2374.4,17.51131591796875,17.609349370002747
18-09-04,2375.4,17.502008056640626,17.60881406068802
18-09-05,2376.4,17.5031494140625,17.60744971036911
18-09-06,2377.4,17.496673583984375,17.60698366165161
18-09-07,2378.5,17.4941650390625,17.600039660930634
18-09-08,2379.5,17.497186279296876,17.59420132637024
18-09-09,2380.5,17.49891357421875,17.586549282073975
18-09-10,2381.5,17.493841552734374,17.58615207672119
18-09-11,2382.5,17.492706298828125,17.584476470947266
18-09-12,2383.5,17.483941650390626,17.592750191688538
18-09-13,2384.6,17.47901611328125,17.58561635017395
18-09-14,2385.6,17.476678466796876,17.59257745742798
18-09-15,2386.6,17.475384521484376,17.593648076057434
18-09-16,2387.6,17.47886962890625,17.58791321516037
18-09-17,2388.6,17.48428955078125,17.5822651386261
18-09-18,2389.7,17.4827880859375,17.580399692058563
18-09-19,2390.7,17.48330078125,17.573853313922882
18-09-20,2391.7,17.4816162109375,17.56830871105194
18-09-21,2392.7,17.478643798828124,17.56822234392166
18-09-22,2393.7,17.478594970703124,17.56685757637024
18-09-23,2394.7,17.470721435546874,17.56768661737442
18-09-24,2395.8,17.46429443359375,17.56787645816803
18-09-25,2396.8,17.45902099609375,17.566753685474396
18-09-26,2397.8,17.453594970703126,17.567220151424408
18-09-27,2398.8,17.456121826171874,17.566563844680786
18-09-28,2399.8,17.4587158203125,17.561209499835968
18-09-29,2400.9,17.4529541015625,17.56122660636902
18-09-30,2401.9,17.459844970703124,17.554386496543884
18-09-31,2402.9,17.45975341796875,17.55300462245941
18-09-32,2403.9,17.45113525390625,17.553039252758026
18-09-33,2404.9,17.453546142578126,17.55989646911621
18-09-34,2406.0,17.4552734375,17.552728414535522
18-09-35,2407.0,17.451019287109375,17.55331587791443
18-09-36,2408.0,17.45120849609375,17.547045707702637
18-09-38,2409.0,17.448565673828124,17.54238188266754
18-09-39,2410.0,17.443804931640624,17.53395253419876
18-09-40,2411.1,17.450634765625,17.533883273601532
18-09-41,2412.1,17.44871826171875,17.533209443092346
18-09-42,2413.1,17.450830078125,17.53305423259735
18-09-43,2414.1,17.4549560546875,17.532536029815674
18-09-44,2415.1,17.45821533203125,17.533589959144592
18-09-45,2416.2,17.45521240234375,17.535524666309357
18-09-46,2417.2,17.4544921875,17.536595702171326
18-09-47,2418.2,17.452703857421874,17.537113904953003
18-09-48,2419.2,17.448822021484375,17.536215603351593
18-09-49,2420.2,17.44832763671875,17.534902572631836
18-09-50,2421.2,17.4462646484375,17.532276928424835
18-09-51,2422.3,17.446551513671874,17.531102418899536
18-09-52,2423.3,17.446551513671874,17.531188786029816
18-09-53,2424.3,17.447735595703126,17.531188786029816
18-09-54,2425.3,17.443035888671876,17.530929684638977
18-09-55,2426.3,17.439019775390626,17.53096431493759
18-09-56,2427.4,17.43775634765625,17.530808687210083
18-09-57,2428.4,17.4360595703125,17.530134856700897
18-09-58,2429.4,17.43380126953125,17.52887398004532
18-09-59,2430.4,17.437640380859374,17.52253496646881
18-10-00,2431.4,17.4378173828125,17.525108456611633
18-10-01,2432.5,17.437628173828124,17.52535045146942
18-10-02,2433.5,17.438458251953126,17.52571302652359
18-10-03,2434.5,17.442327880859374,17.526421070098877
18-10-04,2435.5,17.437603759765626,17.533848226070404
18-10-05,2436.5,17.44180908203125,17.53246635198593
18-10-06,2437.5,17.445867919921874,17.532345354557037
18-10-07,2438.6,17.449884033203126,17.52685248851776
18-10-08,2439.6,17.449884033203126,17.52002990245819
18-10-09,2440.6,17.453692626953124,17.512930691242218
18-10-10,2441.6,17.45380859375,17.506263315677643
18-10-11,2442.6,17.451116943359374,17.49990677833557
18-10-12,2443.7,17.4448974609375,17.50505417585373
18-10-13,2444.7,17.434356689453125,17.50562411546707
18-10-14,2445.7,17.4321044921875,17.50660878419876
18-10-15,2446.7,17.428387451171876,17.50766271352768
18-10-16,2447.7,17.429156494140624,17.50577974319458
18-10-17,2448.8,17.426898193359374,17.499423623085022
18-10-18,2449.8,17.432037353515625,17.50141006708145
18-10-19,2450.8,17.432757568359374,17.50211811065674
18-10-20,2451.8,17.4322021484375,17.50077086687088
18-10-21,2452.8,17.432080078125,17.502170264720917
18-10-22,2453.9,17.43572998046875,17.501703798770905
18-10-23,2454.9,17.43697509765625,17.499700248241425
18-10-24,2455.9,17.429296875,17.49783480167389
18-10-25,2456.9,17.42996826171875,17.497558176517487
